Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,BMW SEATTLE BMW SALES,1002 Airport Way S,,Seattle,WA,98065,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.594042,-122.323977,2022-09-25,64185,2022-09-25 00:43:24 UTC,,,,2014-11-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,HARBOUR POINT HBP STATION A,11700 Mukilteo Speedway,,Mukilteo,WA,98275,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.890423,-122.286971,2022-09-25,64475,2022-09-25 00:45:24 UTC,,,,2014-12-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Mellisoni Vineyard,3155 US 97A,,Chelan,WA,98816,,509-293-1891,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,2.0,1.0,,,Non-Networked,,GPS,47.83522282290976,-120.068983390213,2021-12-09,64500,2022-02-10 21:00:18 UTC,P,,,2014-11-29,,,,,J1772 NEMA1450,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,False
ELEC,Snoqualmie Casino,37500 SE N Bend,Located in the parking garage on each level of the garage,Issaquah,WA,98065,,425-888-1234,E,,Public,24 hours daily,,,,,,12.0,,,Non-Networked,,200-9,47.519113,-121.841787,2021-12-09,65414,2022-02-10 19:42:29 UTC,P,,,2015-01-01,,,,,J1772,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,False
ELEC,Wenatchee - Wenatchee Convention Center,200 N Columbia St,,Wenatchee,WA,98801,,888-833-2148,E,,Public,24 hours daily,,,,,,1.0,1.0,,Webasto,https://www.evsolutions.com/ev-network,GPS,47.42758,-120.31231,2022-09-25,65859,2022-09-25 01:28:49 UTC,,,,2012-06-30,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,
ELEC,I-5 Gee Creek NB Rest Area,"Interstate 5, Milepost 11 North",,Ridgefield,WA,98642,,888-833-2148,E,,Public,24 hours daily,,,,,,1.0,,,Webasto,https://www.evsolutions.com/ev-network,GPS,45.77671,-122.669,2022-09-25,65860,2022-09-25 01:28:49 UTC,,,,2012-05-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $4 per session or $19.99 for monthly plan,,,,,,,,,,
ELEC,Centralia - Wendy's,817 Harrison Avenue,,Centralia,WA,98531,,888-833-2148,E,,Public,24 hours daily,,,,,,1.0,1.0,,Webasto,https://www.evsolutions.com/ev-network,200-9,46.725269,-122.974272,2022-09-25,65861,2022-09-25 01:28:49 UTC,,,,2012-05-31,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,
ELEC,Bellingham - Sehome Village,222 36th St,,Bellingham,WA,98325,,888-833-2148,E,,Public,24 hours daily,,,,,,1.0,1.0,,Webasto,https://www.evsolutions.com/ev-network,200-9,48.73116,-122.47119,2022-09-25,65862,2022-09-25 01:28:49 UTC,,,,2012-05-31,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,
ELEC,Castle Rock - Cascade Select Market,204 W. Cowlitz Street,,Castle Rock,WA,98611,,888-833-2148,E,,Public,24 hours daily,,,,,,1.0,1.0,,Webasto,https://www.evsolutions.com/ev-network,200-9,46.276122,-122.910167,2022-09-25,65864,2022-09-25 01:28:49 UTC,,,,2012-08-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,
ELEC,Burlington - The Outlet Shoppes,448 Fashion Way,,Burlington,WA,98233,,888-833-2148,E,,Public,24 hours daily,,,,,,1.0,1.0,,Webasto,https://www.evsolutions.com/ev-network,200-8,48.457448,-122.335866,2022-09-25,65865,2022-09-25 01:28:49 UTC,,,,2012-05-31,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,
ELEC,Ridgefield - Country Café,6370 N. 1st Circle,,Ridgefield,WA,98642,,888-833-2148,E,,Public,24 hours daily,,,,,,1.0,1.0,,Webasto,https://www.evsolutions.com/ev-network,200-9,45.817427,-122.683554,2022-09-25,65866,2022-09-25 01:28:49 UTC,,,,2012-05-31,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,
ELEC,I-5 Custer SB Rest Area,3063 Creasy Rd,,Custer,WA,98240,,888-833-2148,E,,Public,24 hours daily,,,,,,2.0,,,Webasto,https://www.evsolutions.com/ev-network,200-8,48.927904,-122.648343,2022-09-25,65868,2022-09-25 01:28:49 UTC,,,,2012-05-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $4 per session or $19.99 for monthly plan,,,,,,,,,,
ELEC,Skykomish - Sky Deli,148 5th Street N,,Skykomish,WA,98288,,888-833-2148,E,,Public,24 hours daily,,,,,,1.0,1.0,,Webasto,https://www.evsolutions.com/ev-network,200-9,47.711268,-121.360495,2022-09-25,65869,2022-09-25 01:28:49 UTC,,,,2012-05-31,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,
ELEC,I-5 Gee Creek NB Rest Area,"Interstate 5, Milepost 11 South",,Ridgefield,WA,98642,,888-833-2148,E,,Public,24 hours daily,,,,,,1.0,,,Webasto,https://www.evsolutions.com/ev-network,GPS,45.77671,-122.669,2022-09-25,65870,2022-09-25 01:28:49 UTC,,,,2012-05-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $4 per session or $19.99 for monthly plan,,,,,,,,,,
ELEC,525 NORTHGATE RETAIL #1,525 NE Northgate Way,,Seattle,WA,98125,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.707951,-122.321496,2022-09-25,66221,2022-09-25 00:45:35 UTC,,,,2015-02-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Power Trip Energy Corp,83 Denny Ave,,Port Townsend,WA,98368,,360-643-3080,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,200-9,48.093634,-122.813252,2022-09-14,66418,2022-09-14 15:49:44 UTC,P,,,2012-06-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,SOLAR,False
ELEC,John L Scott Real Estate,2219 W Sims Way,First space in parking lot against building,Port Townsend,WA,98368,,360-385-4115,E,,Public - Call ahead,24 hours daily,,,,,,1.0,,,Non-Networked,,200-9,48.102409,-122.80229,2022-09-14,66419,2022-09-14 15:49:44 UTC,P,,,2015-02-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,False
ELEC,GreenPod Development,1531 W Sims Way,,Port Townsend,WA,98368,,360-358-5614,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,200-9,48.103061,-122.794143,2022-07-12,66421,2022-07-12 20:31:42 UTC,P,,,2015-02-03,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,False
ELEC,Windermere Real Estate,1220 Water St,On the far end of the old brick gas house at rear of parking lot.,Port Townsend,WA,98368,,360-385-9344,E,,Public - Call ahead,8am-5pm daily,,,,,,1.0,,,Non-Networked,,200-9,48.113018,-122.760544,2022-09-14,66422,2022-09-14 15:49:44 UTC,P,,,2015-02-04,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,False
ELEC,SIA W GARAGE F.1 #1,9000 W Airport Dr,,Spokane,WA,99224,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.625092,-117.53956,2022-09-25,66622,2022-09-25 00:46:53 UTC,,,,2015-04-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,MAIN HOSPITAL SILVER #2,12001-12099 NE 130th Ln,,Kirkland,WA,98034,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.716066,-122.179613,2022-09-25,66645,2022-09-25 00:45:59 UTC,,,,2015-04-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,WINSLOW WAY WINSLOW #1,232-240 Winslow Way E,,Bainbridge Island,WA,98110,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.624921,-122.51934,2022-09-25,66696,2022-09-25 00:45:54 UTC,,,,2015-04-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,The Co-op Farm and Garden,216 E Washington St,,Sequim,WA,98382,,360-683-4111,E,,Public,"8am-6pm M-F, 9am-5pm Sat, 10am-4pm Sun",,,,,,1.0,,,Non-Networked,,200-9,48.079897,-123.098996,2022-06-14,67125,2022-06-14 16:24:51 UTC,P,,,2015-01-01,,,,,J1772,US,,,,Public,,public,,,COOP,,,,,,,Free,,,,,,,,,,False
ELEC,VISITOR GARAGE PEDESTAL UNIT,1201 Pacific Ave,,Tacoma,WA,98402,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.252117,-122.437452,2022-09-25,67692,2022-09-25 00:47:17 UTC,,,,2015-06-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Banks Lake Brew and Bistro,695 N 2nd St,,Coulee City,WA,99115,,509-632-5510,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,GPS,47.616684,-119.287843,2021-12-09,68846,2022-02-10 19:42:29 UTC,P,,,2015-08-03,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,False
ELEC,VM CHARGERS VIRGINIA MASON2,1012 Terry Ave,,Seattle,WA,98101,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.609528,-122.326393,2022-09-25,68940,2022-09-25 00:47:24 UTC,,,,2015-08-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,INSIGNIA 953 EV216,588 Bell St,,Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616571,-122.342673,2022-09-25,69853,2022-09-25 00:48:20 UTC,,,,2015-09-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,UWB CASCADIA CC TRULY HOUSE #1,18140 Campus Way NE,,Bothell,WA,98011,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.759501,-122.193075,2022-09-25,70092,2022-09-25 00:48:47 UTC,,,,2015-09-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,UWB CASCADIA CC SOUTH L 3 N,11237-11299 NE 180th St,,Bothell,WA,98011,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.757842,-122.190719,2022-09-25,70095,2022-09-25 00:47:26 UTC,,,,2015-09-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Best Western Plus - Evergreen Inn and Suites,32124 25th Ave S,,Federal Way,WA,98003,,253-529-4000,E,,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1.0,,,Non-Networked,,GPS,47.313989,-122.300707,2022-06-14,71773,2022-06-14 16:24:51 UTC,P,,,2019-06-28,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,True
ELEC,Best Western Plus - Tacoma Dome Hotel,2611 East E St,Lot B,Tacoma,WA,98421,,253-272-7737,E,,Public - Card key after hours,24 hours daily; for guest use only; see front desk for access,,,,,,2.0,,,Non-Networked,,GPS,47.238785,-122.426722,2022-01-10,71774,2022-02-10 19:42:29 UTC,P,,,2015-12-01,,,,,J1772,US,,,,Public - Carte-clé après les heures d'ouverture,,public,KEY_AFTER_HOURS,,HOTEL,,,,,,,Free,,,,,,,,,,True
ELEC,ESSEX SAMMAMISH VIEW,16160 SE Eastgate Way,,Bellevue,WA,98008,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.577051,-122.125164,2022-09-25,71918,2022-09-25 00:48:23 UTC,,,,2015-12-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,MADISON GARAGE MADISON GARAGE2,1229 Madison St,,Seattle,WA,98104,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.610087,-122.322114,2022-09-25,72656,2022-09-25 00:48:09 UTC,,,,2016-01-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Expo Apartments,118 Republican St,,Seattle,WA,98109,,855-443-3873,E,,Public,24 hours daily; apartment residents only,,,,,,1.0,,,Non-Networked,,GPS,47.6232795,-122.354922,2021-12-09,72739,2022-04-28 20:01:31 UTC,P,,,2016-01-25,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,Free,,,,,,,,,,True
ELEC,SIA CELL LOT,8909 W Airport Dr,,Spokane,WA,99224,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.630989,-117.540534,2022-09-25,73219,2022-09-25 00:48:25 UTC,,,,2016-01-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Tumwater - Shell Station & Deli Mart,6131 Capital Blvd SW,,Tumwater,WA,98501,,888-833-2148,E,,Public,24 hours daily,,,,,,1.0,1.0,,Webasto,https://www.evsolutions.com/ev-network,200-9,46.993562,-122.908122,2022-09-25,73412,2022-09-25 01:28:49 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,
ELEC,Leavenworth - City Hall,700 US Hwy 2,,Leavenworth,WA,98826,,888-833-2148,E,,Public,24 hours daily,,,,,,1.0,1.0,,Webasto,https://www.evsolutions.com/ev-network,200-9,47.595025,-120.66431,2022-09-25,73413,2022-09-25 01:28:49 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"Level 2: $4 per session or $19.99 for monthly plan, DC Fast: $7.50 per session or $19.99 for monthly plan",,,,,,,,,,
ELEC,Sultan - Sultan Visitor Information Center,320 Main St,,Sultan,WA,98294,,888-833-2148,E,,Public,24 hours daily,,,,,,1.0,1.0,,Webasto,https://www.evsolutions.com/ev-network,200-9,47.862157,-121.816597,2022-09-25,73415,2022-09-25 01:28:49 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,
ELEC,Cle Elum,3600 Suncadia Trail,,Cle Elum,WA,98922,,888-833-2148,E,,Public,24 hours daily,,,,,,1.0,1.0,,Webasto,https://www.evsolutions.com/ev-network,200-9,47.208469,-121.019582,2022-09-25,73431,2022-09-25 01:28:49 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,
ELEC,Snoqualmie - Snoqualmie Pass Chevron,519 SR 906,,Snoqualmie Pass,WA,98068,,888-833-2148,E,,Public,24 hours daily,,,,,,1.0,1.0,,Webasto,https://www.evsolutions.com/ev-network,200-8,47.423598,-121.413645,2022-09-25,73433,2022-09-25 01:28:49 UTC,,,,2016-02-09,,,,,CHADEMO J1772,US,,,,Public,,public,,,,,,,,,,"DC Fast: $7.50 per session or $19.99 for monthly plan, Level 2: $4 per session or $19.99 for monthly plan",,,,,,,,,,
ELEC,Kia of Everett,229 SW Everett Mall Way,,Everett,WA,98204,,425-609-5600,E,,Public - Call ahead,Dealership business hours,,,,,,,1.0,,Non-Networked,,GPS,47.906308,-122.237601,2022-09-14,74196,2022-09-14 15:49:44 UTC,P,,,2016-01-01,,,,,CHADEMO J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,False
ELEC,Bedrooms & More,300 NE 45th St,,Seattle,WA,98105,,206-633-4505,E,,Public,"9am-8pm M-F, 9am-7pm Sat, 10am-6pm Sun",,,,,,1.0,,,Non-Networked,,200-9,47.66159,-122.324877,2021-02-15,74301,2021-03-11 23:22:17 UTC,P,,,2011-10-01,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,False
ELEC,Lee Johnson Nissan of Kirkland,11930 124th Ave NE,,Kirkland,WA,98034,,425-821-1400,E,,Public,Dealership business hours,,,,,,1.0,,,Non-Networked,,GPS,47.707294,-122.174855,2022-07-12,75997,2022-09-19 15:49:09 UTC,P,,,2016-05-01,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False
ELEC,MI SCHOOLS NORTHWOOD #1,4030 86th Ave SE,,Mercer Island,WA,98040,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.573641,-122.223648,2022-09-25,76839,2022-09-25 00:50:20 UTC,,,,2016-07-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,TRANS SERVICES TERRELL,Terrell Parking Garage Cougar Way,,Pullman,WA,99163,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.732394,-117.164374,2022-09-25,76857,2022-09-25 00:50:42 UTC,,,,2016-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,TRANS SERVICES SCUE,Smith Center Parking Garage Stadium Way,,Pullman,WA,99163,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.729675,-117.161393,2022-09-25,76858,2022-09-25 00:50:31 UTC,,,,2016-07-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,WASHINGTON ST LACONNER #1,100 Washington Ave,,La Conner,WA,98257,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.391109,-122.496837,2022-09-25,76993,2022-09-25 00:50:59 UTC,,,,2016-07-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,TwispWorks,503 S Glover St,,Twisp,WA,98856,,509-997-3300,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,200-8,48.362102,-120.121376,2021-12-09,77771,2022-02-10 19:42:29 UTC,P,,,2016-08-05,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,False
ELEC,PSS CHARGEPOINT PSS #1,807 Rainier Ave S,,Seattle,WA,98144,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.595392,-122.311507,2022-09-25,78231,2022-09-25 00:50:57 UTC,,,,2016-09-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SOUND TRANSIT ANGLE LAKE #2,2702 S 200th St,,SeaTac,WA,98188,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.423319,-122.298723,2022-09-25,78570,2022-09-25 00:48:21 UTC,,,,2016-09-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SOUND TRANSIT ANGLE LAKE #4,2702 S 200th St,,SeaTac,WA,98198,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.42327,-122.298719,2022-09-25,78571,2022-09-25 00:48:21 UTC,,,,2016-09-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Town of Concrete - Park and Ride,7503 N Superior,State Route 20/N Superior Ave,Concrete,WA,98237,,360-853-8401,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,GPS,48.537035,-121.758653,2020-08-05,78783,2021-03-11 23:22:17 UTC,LG,,,2016-11-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,False
ELEC,Chelan County Public Utility District,327 N Wenatchee Ave,,Wenatchee,WA,98801,,509-661-4460,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,GPS,47.429582,-120.315228,2022-06-14,79230,2022-06-14 16:24:51 UTC,LG,,,2016-10-03,,,,,J1772,US,,,,Public,,public,,,UTILITY,,,,,,,Free,,,,,,,,,HYDRO,False
ELEC,Walla Walla Park,River Park Ave E,,Wenatchee,WA,98801,,509-661-4460,E,,Public,6am-10pm daily,,,,,,1.0,,,Non-Networked,,GPS,47.442921,-120.316235,2022-06-14,79414,2022-06-14 16:24:51 UTC,LG,,,2016-10-28,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,HYDRO,False
ELEC,DUAL EV SOUTH 1,2616 NE 46th St,,Seattle,WA,98105,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.661471,-122.299298,2022-09-25,79670,2022-09-25 00:52:40 UTC,,,,2016-11-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,KING COUNTY DOT KSC STATION #5,253-295 S Jackson St,,Seattle,WA,98104,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.599,-122.330804,2022-09-25,79748,2022-09-25 00:51:47 UTC,,,,2016-11-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,RSS-1 RSS #1,485 Rainier Blvd N,,Issaquah,WA,98027,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.534915,-122.037552,2022-09-25,79902,2022-09-25 00:52:06 UTC,,,,2016-11-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,GARAGE COMMERCIAL ST 2,1300 Commercial St,,Bellingham,WA,98225,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.750857,-122.479518,2022-09-25,80022,2022-09-25 00:49:58 UTC,,,,2016-12-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,TRANS SERVICES PACCAR,2000 Grimes Way,,Pullman,WA,99164,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.729734,-117.156333,2022-09-25,80116,2022-09-25 00:51:45 UTC,,,,2016-12-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LINC SQUARE EXP P5 1,410 Bellevue Way NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.614098,-122.200729,2022-09-25,81024,2022-09-25 00:56:47 UTC,,,,2017-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Skagit General Store,500 Newhalem St,"Located behind store, east of Highway 20",Rockport,WA,98283,,206-386-4489  206-684-3000,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,GPS,48.6735,-121.244711,2021-12-09,81080,2022-02-10 19:42:29 UTC,T,,,2019-10-26,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,False
ELEC,Leavenworth Fish Hatchery,12790 Fish Hatchery Rd,,Leavenworth,WA,98826,,,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,GPS,47.558592,-120.675803,2021-02-22,81081,2021-03-11 23:22:17 UTC,FG,16.0,Department of the Interior,2016-08-01,,,,,J1772,US,,,,Public,,public,,DOI,FED_GOV,,,,,,,Free,,,,,,,,,HYDRO,False
ELEC,Lincoln County Museum,600 7th St,Located one block south of Highway 2,Davenport,WA,99122,,509-725-6711,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,GPS,47.652922,-118.150361,2021-12-09,81083,2022-02-10 19:42:29 UTC,LG,,,2016-10-01,,,,,J1772,US,,,,Public,,public,,,MUSEUM,,,,,,,Free,,,,,,,,,,False
ELEC,Kitsap Transit-George’s Corner Park & Ride,27618 Hansville Rd. NE,,Kingston,WA,98346,,855-885-9571,E,,Public,,,,,,,4.0,,,OpConnect,http://www.opconnect.com/,GPS,47.812524,-122.540217,2022-09-25,81779,2022-09-25 02:05:14 UTC,,,,2017-02-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Kitsap Transit - Harper Church,10384 SE Sedgwick Rd.,,Port Orchard,WA,98366,,855-885-9571,E,,Public,,,,,,2.0,4.0,,,OpConnect,http://www.opconnect.com/,GPS,47.504444,-122.516388,2022-09-25,81780,2022-09-25 02:05:16 UTC,,,,2017-02-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
