,Longitude,Latitude,name,Coord,County,Population,"Violent
crime","Murder and
nonnegligent
manslaughter",Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson,Total Crime
144,-120.5428921,46.9765548975452,Astro,"46.9765548975452,-120.5428921",Kittitas,24313.0,50.0,0.0,12.0,6.0,32.0,729.0,96.0,602.0,31.0,3.0,1561.0
145,-122.9367196,46.1373038975452,Astro,"46.1373038975452,-122.9367196",Cowlitz,62162.0,149.0,2.0,48.0,25.0,74.0,1772.0,259.0,1373.0,140.0,14.0,3856.0
146,-122.9367947,46.1372165975452,Astro,"46.1372165975452,-122.9367947",Cowlitz,62162.0,149.0,2.0,48.0,25.0,74.0,1772.0,259.0,1373.0,140.0,14.0,3856.0
147,-122.1833792,48.1347618975452,Astro,"48.1347618975452,-122.1833792",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
148,-122.389441,47.9317332975452,Bailey's Corner Store,"47.9317332975452,-122.389441",Island,23554.0,31.0,0.0,8.0,2.0,21.0,134.0,26.0,95.0,13.0,0.0,330.0
149,-122.398725,48.8034720975452,Baker Bear Grocery,"48.8034720975452,-122.398725",Whatcom,112979.0,267.0,4.0,33.0,63.0,167.0,3000.0,356.0,2525.0,119.0,8.0,6542.0
150,-122.4430444,48.7891033975452,Bakerview Shell,"48.7891033975452,-122.4430444",Whatcom,112979.0,267.0,4.0,33.0,63.0,167.0,3000.0,356.0,2525.0,119.0,8.0,6542.0
151,-122.4495015,47.2647642975452,Ball Auto,"47.2647642975452,-122.4495015",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
152,-122.4592936,48.0008468975452,Bayview Mobil,"48.0008468975452,-122.4592936",Island,23554.0,31.0,0.0,8.0,2.0,21.0,134.0,26.0,95.0,13.0,0.0,330.0
153,-122.6898814,45.7074263975452,B&B Gas & Groceries,"45.7074263975452,-122.6898814",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
154,-118.7368121,48.6419129975452,Beaver Trap Junction,"48.6419129975452,-118.7368121",Ferry,,,,,,,,,,,,
155,-118.388315,46.0382253975452,Beeline Automotive,"46.0382253975452,-118.388315",Walla Walla,42475.0,125.0,2.0,30.0,17.0,76.0,1213.0,188.0,943.0,82.0,6.0,2682.0
156,-120.004349,47.8398120975452,Bills Gas,"47.8398120975452,-120.004349",Chelan,34513.0,62.0,1.0,16.0,10.0,35.0,638.0,66.0,532.0,40.0,1.0,1401.0
157,-122.6793859,48.4924590975452,Boat Fueling Station,"48.4924590975452,-122.6793859",Skagit,75160.0,105.0,2.0,24.0,28.0,51.0,2343.0,278.0,1892.0,173.0,7.0,4903.0
158,-122.131077,47.7618112975452,BP,"47.7618112975452,-122.131077",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
159,-122.897503,47.6937719975452,Brinnon Fuels,"47.6937719975452,-122.897503",Jefferson,9780.0,41.0,0.0,8.0,1.0,32.0,172.0,39.0,124.0,9.0,6.0,432.0
160,-122.3344006,47.4701892975452,B TOWN 76,"47.4701892975452,-122.3344006",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
161,-117.3653794,46.8901877975452,Bush,"46.8901877975452,-117.3653794",Whitman,34585.0,42.0,0.0,14.0,5.0,23.0,273.0,44.0,213.0,16.0,2.0,632.0
162,-119.8803882,46.2531614975452,Cenex,"46.2531614975452,-119.8803882",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0
163,-117.3638373,46.8883472975452,Cenex,"46.8883472975452,-117.3638373",Whitman,34585.0,42.0,0.0,14.0,5.0,23.0,273.0,44.0,213.0,16.0,2.0,632.0
164,-119.8594695,47.0832883975452,CENEX,"47.0832883975452,-119.8594695",Grant,22162.0,44.0,0.0,10.0,4.0,30.0,680.0,186.0,421.0,73.0,2.0,1450.0
165,-117.3717069,47.6633056975452,Cenex TRENT CARDTROL,"47.6633056975452,-117.3717069",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0
166,-120.4730299,46.5810841975452,CFN,"46.5810841975452,-120.4730299",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0
167,-122.9056643,46.6071279975452,CFN,"46.6071279975452,-122.9056643",Lewis,27442.0,83.0,1.0,17.0,20.0,45.0,1072.0,150.0,856.0,66.0,1.0,2311.0
168,-121.9852008,47.2009477975452,CFN,"47.2009477975452,-121.9852008",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
169,-122.3371813,47.2338613975452,CFN,"47.2338613975452,-122.3371813",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
170,-119.0514345,48.9452061975452,Chesaw Highland Store,"48.9452061975452,-119.0514345",Okanogan,1421.0,3.0,0.0,0.0,0.0,3.0,16.0,4.0,10.0,2.0,0.0,38.0
171,-121.8861402,45.6928745975452,Cheveron,"45.6928745975452,-121.8861402",Skamania,,,,,,,,,,,,
172,-122.7050677,45.8504322975452,Cheveron,"45.8504322975452,-122.7050677",Clark,259381.0,953.0,5.0,230.0,198.0,520.0,7013.0,1032.0,5117.0,864.0,43.0,15975.0
173,-122.4754357,47.2222451975452,Chevron,"47.2222451975452,-122.4754357",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
174,-122.7491203,48.9977979975452,Chevron,"48.9977979975452,-122.7491203",Whatcom,112979.0,267.0,4.0,33.0,63.0,167.0,3000.0,356.0,2525.0,119.0,8.0,6542.0
175,-122.2146149,48.8242410975452,Chevron,"48.8242410975452,-122.2146149",Whatcom,112979.0,267.0,4.0,33.0,63.0,167.0,3000.0,356.0,2525.0,119.0,8.0,6542.0
176,-122.3578584,47.2392200975452,Chevron,"47.2392200975452,-122.3578584",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
177,-122.4630397,48.7561324975452,Chevron,"48.7561324975452,-122.4630397",Whatcom,112979.0,267.0,4.0,33.0,63.0,167.0,3000.0,356.0,2525.0,119.0,8.0,6542.0
178,-122.4205524,47.1920392975452,Chevron,"47.1920392975452,-122.4205524",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
179,-123.3684381,46.1980084975452,Chevron,"46.1980084975452,-123.3684381",Wahkiakum,,,,,,,,,,,,
180,-117.3640119,46.8907301975452,Chevron,"46.8907301975452,-117.3640119",Whitman,34585.0,42.0,0.0,14.0,5.0,23.0,273.0,44.0,213.0,16.0,2.0,632.0
181,-118.6687693,46.0404941975452,Chevron,"46.0404941975452,-118.6687693",Walla Walla,42475.0,125.0,2.0,30.0,17.0,76.0,1213.0,188.0,943.0,82.0,6.0,2682.0
182,-120.0206434,46.3089844975452,Chevron,"46.3089844975452,-120.0206434",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0
183,-119.8536569,47.2330617975452,Chevron,"47.2330617975452,-119.8536569",Grant,22162.0,44.0,0.0,10.0,4.0,30.0,680.0,186.0,421.0,73.0,2.0,1450.0
184,-122.9060941,46.1848835975452,Chevron,"46.1848835975452,-122.9060941",Cowlitz,62162.0,149.0,2.0,48.0,25.0,74.0,1772.0,259.0,1373.0,140.0,14.0,3856.0
185,-122.2200035,47.4795601975452,Chevron,"47.4795601975452,-122.2200035",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
186,-122.1594972,47.7546598975452,Chevron,"47.7546598975452,-122.1594972",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
187,-122.2799451,47.8833478975452,Chevron,"47.8833478975452,-122.2799451",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
188,-121.8133377,47.8621322975452,Chevron,"47.8621322975452,-121.8133377",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
189,-122.8914419,47.0399304975452,Chevron,"47.0399304975452,-122.8914419",Thurston,140883.0,467.0,2.0,70.0,110.0,285.0,4356.0,563.0,3373.0,420.0,17.0,9663.0
190,-119.999631,46.3278759975452,Chevron,"46.3278759975452,-119.999631",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0
191,-120.3275735,46.3751781975452,Chevron,"46.3751781975452,-120.3275735",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0
192,-120.6951666,46.7269699975452,Chevron,"46.7269699975452,-120.6951666",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0
193,-122.27573,46.5538927975452,Chevron,"46.5538927975452,-122.27573",Lewis,27442.0,83.0,1.0,17.0,20.0,45.0,1072.0,150.0,856.0,66.0,1.0,2311.0
194,-122.9552459,46.6463652975452,Chevron,"46.6463652975452,-122.9552459",Lewis,27442.0,83.0,1.0,17.0,20.0,45.0,1072.0,150.0,856.0,66.0,1.0,2311.0
195,-120.9407675,47.1949619975452,Chevron,"47.1949619975452,-120.9407675",Kittitas,24313.0,50.0,0.0,12.0,6.0,32.0,729.0,96.0,602.0,31.0,3.0,1561.0
196,-121.9893426,47.2141050975452,Chevron,"47.2141050975452,-121.9893426",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
197,-120.4537074,47.5196788975452,Chevron,"47.5196788975452,-120.4537074",Chelan,34513.0,62.0,1.0,16.0,10.0,35.0,638.0,66.0,532.0,40.0,1.0,1401.0
198,-121.7770348,47.8675865975452,Chevron,"47.8675865975452,-121.7770348",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
199,-122.7412698,47.0609871975452,Chevron,"47.0609871975452,-122.7412698",Thurston,140883.0,467.0,2.0,70.0,110.0,285.0,4356.0,563.0,3373.0,420.0,17.0,9663.0
200,-122.7216569,47.0657884975452,Chevron,"47.0657884975452,-122.7216569",Thurston,140883.0,467.0,2.0,70.0,110.0,285.0,4356.0,563.0,3373.0,420.0,17.0,9663.0
201,-122.3345438,47.5495204975452,Chevron,"47.5495204975452,-122.3345438",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
202,-122.2332735,47.7560094975452,Chevron,"47.7560094975452,-122.2332735",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
203,-122.5014136,48.3904864975452,Chevron,"48.3904864975452,-122.5014136",Skagit,75160.0,105.0,2.0,24.0,28.0,51.0,2343.0,278.0,1892.0,173.0,7.0,4903.0
204,-123.0039779,48.0201382975452,Chevron,"48.0201382975452,-123.0039779",Clallam,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0
205,-123.1721234,48.0790118975452,Chevron,"48.0790118975452,-123.1721234",Clallam,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0
206,-122.2932722,47.1495814975452,Chevron,"47.1495814975452,-122.2932722",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
207,-122.4582975,48.7723261975452,Chevron,"48.7723261975452,-122.4582975",Whatcom,112979.0,267.0,4.0,33.0,63.0,167.0,3000.0,356.0,2525.0,119.0,8.0,6542.0
208,-122.4125822,47.2421218975452,Chevron,"47.2421218975452,-122.4125822",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
209,-122.291978,47.2053531975452,Chevron,"47.2053531975452,-122.291978",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
210,-122.471262,48.7447840975452,Chevron,"48.7447840975452,-122.471262",Whatcom,112979.0,267.0,4.0,33.0,63.0,167.0,3000.0,356.0,2525.0,119.0,8.0,6542.0
211,-122.4750012,48.7297252975452,Chevron,"48.7297252975452,-122.4750012",Whatcom,112979.0,267.0,4.0,33.0,63.0,167.0,3000.0,356.0,2525.0,119.0,8.0,6542.0
212,-122.2940514,47.1876782975452,Chevron,"47.1876782975452,-122.2940514",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
213,-122.1059361,48.0040983975452,Chevron,"48.0040983975452,-122.1059361",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
214,-122.4859352,48.9388226975452,Chevron,"48.9388226975452,-122.4859352",Whatcom,112979.0,267.0,4.0,33.0,63.0,167.0,3000.0,356.0,2525.0,119.0,8.0,6542.0
215,-121.8306133,47.8585254975452,Chevron,"47.8585254975452,-121.8306133",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
216,-122.2525839,47.2497193975452,Chevron,"47.2497193975452,-122.2525839",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
217,-122.0367257,47.5377058975452,Chevron,"47.5377058975452,-122.0367257",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
218,-121.9755167,45.6398841975452,Chevron,"45.6398841975452,-121.9755167",Skamania,,,,,,,,,,,,
219,-121.8813558,45.6949392975452,Chevron,"45.6949392975452,-121.8813558",Skamania,,,,,,,,,,,,
220,-122.9783507,46.7283603975452,Chevron,"46.7283603975452,-122.9783507",Lewis,27442.0,83.0,1.0,17.0,20.0,45.0,1072.0,150.0,856.0,66.0,1.0,2311.0
221,-119.2818444,46.3007044975452,Chevron,"46.3007044975452,-119.2818444",Benton,164317.0,375.0,4.0,83.0,61.0,227.0,3913.0,634.0,3008.0,271.0,26.0,8602.0
222,-119.9217089,46.2675056975452,Chevron,"46.2675056975452,-119.9217089",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0
223,-120.2778035,46.4060911975452,Chevron,"46.4060911975452,-120.2778035",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0
224,-122.3151932,47.5241334975452,Chevron,"47.5241334975452,-122.3151932",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
225,-122.0107703,48.0715126975452,Chevron,"48.0715126975452,-122.0107703",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
226,-122.2276006,47.6208689975452,Chevron,"47.6208689975452,-122.2276006",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
227,-119.2463028,47.1020658975452,Chevron,"47.1020658975452,-119.2463028",Grant,22162.0,44.0,0.0,10.0,4.0,30.0,680.0,186.0,421.0,73.0,2.0,1450.0
228,-120.5416555,46.9757505975452,Chevron,"46.9757505975452,-120.5416555",Kittitas,24313.0,50.0,0.0,12.0,6.0,32.0,729.0,96.0,602.0,31.0,3.0,1561.0
229,-121.9570107,46.5355248975452,Chevron,"46.5355248975452,-121.9570107",Lewis,27442.0,83.0,1.0,17.0,20.0,45.0,1072.0,150.0,856.0,66.0,1.0,2311.0
230,-123.0193702,46.9020262975452,Chevron,"46.9020262975452,-123.0193702",Thurston,140883.0,467.0,2.0,70.0,110.0,285.0,4356.0,563.0,3373.0,420.0,17.0,9663.0
231,-120.5858983,47.0059763975452,Chevron,"47.0059763975452,-120.5858983",Kittitas,24313.0,50.0,0.0,12.0,6.0,32.0,729.0,96.0,602.0,31.0,3.0,1561.0
232,-122.0496079,47.1287647975452,Chevron,"47.1287647975452,-122.0496079",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
233,-122.0380399,47.1581762975452,Chevron,"47.1581762975452,-122.0380399",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
234,-122.1433802,47.1671591975452,Chevron,"47.1671591975452,-122.1433802",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
235,-122.1847311,47.1747439975452,Chevron,"47.1747439975452,-122.1847311",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
236,-122.5842581,47.2751083975452,Chevron,"47.2751083975452,-122.5842581",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
237,-123.0918771,47.1999371975452,Chevron,"47.1999371975452,-123.0918771",Mason,10432.0,53.0,0.0,20.0,5.0,28.0,583.0,66.0,485.0,32.0,1.0,1273.0
238,-123.0096406,47.2660383975452,Chevron,"47.2660383975452,-123.0096406",Mason,10432.0,53.0,0.0,20.0,5.0,28.0,583.0,66.0,485.0,32.0,1.0,1273.0
239,-123.849218,47.4661071975452,Chevron,"47.4661071975452,-123.849218",Grays Harbor,23430.0,83.0,1.0,26.0,15.0,41.0,790.0,143.0,603.0,44.0,6.0,1752.0
240,-122.2976155,47.5781143975452,Chevron,"47.5781143975452,-122.2976155",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
241,-122.3448137,47.7417968975452,Chevron,"47.7417968975452,-122.3448137",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
242,-122.669343,47.6874587975452,Chevron,"47.6874587975452,-122.669343",Kitsap,92593.0,263.0,1.0,42.0,53.0,167.0,2341.0,398.0,1735.0,208.0,6.0,5214.0
243,-122.109756,47.8015080975452,Chevron,"47.8015080975452,-122.109756",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
244,-122.1167502,47.8486839975452,Chevron,"47.8486839975452,-122.1167502",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
245,-122.3135036,47.7768974975452,Chevron,"47.7768974975452,-122.3135036",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
246,-122.2289414,47.9216345975452,Chevron,"47.9216345975452,-122.2289414",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
247,-122.201882,47.9821519975452,Chevron,"47.9821519975452,-122.201882",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
248,-122.5695273,47.8044417975452,Chevron,"47.8044417975452,-122.5695273",Kitsap,92593.0,263.0,1.0,42.0,53.0,167.0,2341.0,398.0,1735.0,208.0,6.0,5214.0
249,-122.2573619,48.5017133975452,Chevron,"48.5017133975452,-122.2573619",Skagit,75160.0,105.0,2.0,24.0,28.0,51.0,2343.0,278.0,1892.0,173.0,7.0,4903.0
250,-122.2652836,48.9965024975452,Chevron,"48.9965024975452,-122.2652836",Whatcom,112979.0,267.0,4.0,33.0,63.0,167.0,3000.0,356.0,2525.0,119.0,8.0,6542.0
251,-122.7259052,48.9355185975452,Chevron,"48.9355185975452,-122.7259052",Whatcom,112979.0,267.0,4.0,33.0,63.0,167.0,3000.0,356.0,2525.0,119.0,8.0,6542.0
252,-122.8069464,46.9969877975452,Chevron Gas Station,"46.9969877975452,-122.8069464",Thurston,140883.0,467.0,2.0,70.0,110.0,285.0,4356.0,563.0,3373.0,420.0,17.0,9663.0
253,-121.9751074,48.0830372975452,Chevron Station,"48.0830372975452,-121.9751074",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
254,-120.7005055,46.7285784975452,Circle K,"46.7285784975452,-120.7005055",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0
255,-122.4733892,47.2146711975452,Circle K,"47.2146711975452,-122.4733892",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
256,-119.4415227,48.7049048975452,Coleman Oil,"48.7049048975452,-119.4415227",Okanogan,1421.0,3.0,0.0,0.0,0.0,3.0,16.0,4.0,10.0,2.0,0.0,38.0
257,-117.8767617,47.6696737975452,Colville's Too,"47.6696737975452,-117.8767617",Lincoln,,,,,,,,,,,,
258,-120.6612486,47.0535539975452,Comdata CFN,"47.0535539975452,-120.6612486",Kittitas,24313.0,50.0,0.0,12.0,6.0,32.0,729.0,96.0,602.0,31.0,3.0,1561.0
259,-120.0206192,46.3082340975452,Conoco,"46.3082340975452,-120.0206192",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0
260,-120.5381169,46.9706967975452,Conoco,"46.9706967975452,-120.5381169",Kittitas,24313.0,50.0,0.0,12.0,6.0,32.0,729.0,96.0,602.0,31.0,3.0,1561.0
261,-119.7599022,46.2110838975452,Conoco,"46.2110838975452,-119.7599022",Benton,164317.0,375.0,4.0,83.0,61.0,227.0,3913.0,634.0,3008.0,271.0,26.0,8602.0
262,-119.9098226,46.2575773975452,Conoco,"46.2575773975452,-119.9098226",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0
263,-119.9100801,46.2577219975452,Conoco,"46.2577219975452,-119.9100801",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0
264,-120.3247196,46.3748820975452,Conoco,"46.3748820975452,-120.3247196",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0
265,-120.3178209,46.3751946975452,Conoco,"46.3751946975452,-120.3178209",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0
266,-120.5869983,47.0070638975452,Conoco,"47.0070638975452,-120.5869983",Kittitas,24313.0,50.0,0.0,12.0,6.0,32.0,729.0,96.0,602.0,31.0,3.0,1561.0
267,-119.4744757,46.2517888975452,Conoco,"46.2517888975452,-119.4744757",Benton,164317.0,375.0,4.0,83.0,61.0,227.0,3913.0,634.0,3008.0,271.0,26.0,8602.0
268,-118.7088659,47.7591865975452,Conoco,"47.7591865975452,-118.7088659",Lincoln,,,,,,,,,,,,
269,-118.7537818,46.7940530975452,Conoco,"46.7940530975452,-118.7537818",Adams,10033.0,8.0,0.0,3.0,1.0,4.0,202.0,45.0,129.0,28.0,1.0,421.0
270,-117.1962615,47.6899266975452,Conoco,"47.6899266975452,-117.1962615",Spokane,354635.0,1905.0,7.0,292.0,405.0,1201.0,18291.0,2362.0,14228.0,1701.0,51.0,40443.0
271,-120.1803222,46.3463267975452,Conoco,"46.3463267975452,-120.1803222",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0
272,-117.3640078,46.8887041975452,Conoco,"46.8887041975452,-117.3640078",Whitman,34585.0,42.0,0.0,14.0,5.0,23.0,273.0,44.0,213.0,16.0,2.0,632.0
273,-119.2851282,46.3115286975452,Conoco,"46.3115286975452,-119.2851282",Benton,164317.0,375.0,4.0,83.0,61.0,227.0,3913.0,634.0,3008.0,271.0,26.0,8602.0
274,-119.8977689,46.2562216975452,Conoco,"46.2562216975452,-119.8977689",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0
275,-119.248285,47.1013410975452,Conoco,"47.1013410975452,-119.248285",Grant,22162.0,44.0,0.0,10.0,4.0,30.0,680.0,186.0,421.0,73.0,2.0,1450.0
276,-120.5076614,46.6063441975452,Conoco,"46.6063441975452,-120.5076614",Yakima,149495.0,531.0,11.0,58.0,123.0,339.0,4736.0,694.0,3289.0,753.0,17.0,10551.0
277,-117.3041697,48.3373396975452,Conoco,"48.3373396975452,-117.3041697",Pend Oreille,2156.0,2.0,0.0,0.0,1.0,1.0,44.0,0.0,41.0,3.0,0.0,92.0
278,-122.8688457,47.0452087975452,Conoco/Phillips,"47.0452087975452,-122.8688457",Thurston,140883.0,467.0,2.0,70.0,110.0,285.0,4356.0,563.0,3373.0,420.0,17.0,9663.0
279,-123.0987656,48.0799600975452,Co-Op Farm & Garden,"48.0799600975452,-123.0987656",Clallam,31709.0,144.0,2.0,43.0,14.0,85.0,1100.0,183.0,843.0,74.0,5.0,2493.0
280,-122.2077097,47.9047217975452,Costco Gasoline,"47.9047217975452,-122.2077097",Snohomish,427282.0,940.0,9.0,141.0,219.0,571.0,11159.0,1446.0,8125.0,1588.0,35.0,24233.0
281,-122.5135634,48.7900867975452,Costco Gasoline,"48.7900867975452,-122.5135634",Whatcom,112979.0,267.0,4.0,33.0,63.0,167.0,3000.0,356.0,2525.0,119.0,8.0,6542.0
282,-122.4681592,47.2235669975452,Costco Gasoline,"47.2235669975452,-122.4681592",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
283,-122.0507789,47.5503195975452,Costco Gasoline,"47.5503195975452,-122.0507789",King,1868675.0,6725.0,53.0,729.0,2217.0,3726.0,68000.0,11346.0,48272.0,8382.0,193.0,149643.0
284,-122.918618,46.9963293975452,Costco Gasoline,"46.9963293975452,-122.918618",Thurston,140883.0,467.0,2.0,70.0,110.0,285.0,4356.0,563.0,3373.0,420.0,17.0,9663.0
285,-120.2811181,47.4032736975452,Costco Gasoline,"47.4032736975452,-120.2811181",Douglas,14293.0,8.0,1.0,0.0,1.0,6.0,192.0,13.0,171.0,8.0,1.0,401.0
286,-122.3084655,47.1572912975452,Costco Gasoline,"47.1572912975452,-122.3084655",Pierce,471475.0,2836.0,19.0,285.0,654.0,1878.0,19355.0,3106.0,13641.0,2608.0,149.0,44531.0
287,-122.7604415,47.0580377975452,Costco Gasoline,"47.0580377975452,-122.7604415",Thurston,140883.0,467.0,2.0,70.0,110.0,285.0,4356.0,563.0,3373.0,420.0,17.0,9663.0
288,-122.8849055,48.6960268975452,Country Corner,"48.6960268975452,-122.8849055",San Juan,,,,,,,,,,,,
