X,Y,amenity,building,name,addr:street,addr:housenumber,brand,addr:postcode,addr:city,website,operator,fuel:diesel,addr:state,brand:wikidata,brand:wikipedia,opening_hours,designation,phone,shop,fuel:octane_87,fuel:octane_92,layer,addr:country,fuel:octane_89,fuel:octane_91,is_in,building:levels,access,name:en,membership,fuel:e10,fuel:biodiesel
-122.300624318362,47.3737399501258,fuel,yes,Fred Meyer Fuel Stop,Pacific Highway South,25330,,98032,Kent,,,,,,,,,,,,,,,,,,,,,,,
-122.2166748,47.47785115,fuel,yes,Fred Meyer Gas,Rainier Avenue South,431,,98057,Renton,,,,,,,,,,,,,,,,,,,,,,,
-121.977003615739,47.8634326464909,fuel,yes,Fred Meyer Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.333339,47.47543715,fuel,yes,Fred Meyer Gas Station,,,Fred Meyer,,,,Fred Meyer,yes,,,,,,,,yes,yes,,,yes,,,,,,,,
-122.232673924792,47.3113933004152,fuel,yes,Fuel Farm,,,Fuel Farm,,,,,,,,,,,,,,,,,,,,,,,,,
-122.2702473,47.4851317,fuel,yes,Fuelman,48th Avenue South,13100,,98168,Tukwila,,,,,,,,,,,,,,,,,,,,,,,
-122.90757655,46.27588705,fuel,yes,Gasco,,,Gasco,,,,,,,,,,,,,,,,,,,,,,,,,
-122.671232374923,45.6378118007692,fuel,yes,Gas Express,,,,,,,,,,,,,,,,yes,yes,,,yes,,,,,,,,
-123.457483421103,48.1202708528072,fuel,yes,Grandview Grocery,South C Street,802,,98363,Port Angeles,http://www.grandviewgrocery.com/,,,WA,,,,,(360) 457-6575,,,,,,,,,,,,,,
-122.329398078517,47.5748481892119,fuel,yes,Gull,,,Gull,,,,,,,,,,,,,,,,,,,,,,,,,
-122.272178738671,48.2685843427113,fuel,yes,Interstate Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-124.05037295,46.490942,fuel,yes,Jack's Gas II,260th Place,1405,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.637418121241,45.6176605491671,fuel,yes,Jubitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.656188621963,45.7197645002638,fuel,yes,Jubitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.85223705,46.01897005,fuel,yes,Jubitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.197327674248,47.4161789023837,fuel,yes,Kangaroo,,,Circle K,,,,,,,Q3268010,en:Circle K,,,,,,,,,,,,,,,,,
-122.202802999665,47.3867407000103,fuel,yes,Kangaroo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.607931792353,48.8015102095677,fuel,yes,Malo Store,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.51920135,48.7870425,fuel,yes,Market Fuel,Bennett Dr,3910,,98226,Bellingham,,,,,,,,,+1-360-733.6682,,,,,,,,,1,,,,,
-122.86035805,48.4451113,fuel,yes,Mini Market,,,,,,,,,,,,,,,convenience,,,,,,,,,,,,,
-122.98389065,46.155496,fuel,yes,Minit Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.218318749685,47.4719050500033,fuel,yes,Mobil,Rainier Avenue South,765,,98057,Renton,,,,,,,,,,,,,,,,,,,,,,,
-122.248452122324,47.3881555500682,fuel,yes,Mobil,,,Mobil,,,,,,,Q3088656,en:Mobil,24/7,,,,,,,,,,,,,Mobil,,,
-122.604282957905,45.6275761991995,fuel,yes,Mobil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.156083399872,47.50553529978,fuel,yes,Mobil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.169479154006,48.1242055,fuel,yes,Navy Exchange Mini Mart & Gas,45th Avenue Northeast,13904,,98271,Marysville,,Navy Exchange,,WA,,,,,,,,,,,,,,,,,,,
-122.169834292773,48.1242042431217,fuel,yes,Navy Exchange Mini Mart & Gas,45th Avenue Northeast,13904,,98271,Marysville,,Navy Exchange,,WA,,,,,,,,,,,,,,,,,,,
-122.178941239407,47.5513295541844,fuel,yes,Newport Hills Chevron,119TH AVE SE,5804,,98006,Bellevue,,,,,,,,,,,,,,,,,,,,,,,
-119.434704725806,48.9352984995407,fuel,yes,Pacific Pride,11 Avenue,615,,98844,Oroville,,,,,,,,,+1-509-476-3610,,,,,,,,,,,,,,
-122.26922059459,47.4824617934106,fuel,yes,Pacific Pride,Interurban Avenue South,13435,,98168,Tukwila,,,,,,,,,,,,,,,,,,,,,,,
-122.899544227093,46.2854596502278,fuel,yes,Pacific Pride,,,Pacific Pride,,,,,,,,,,,,,,,,,,,,,,,,,
-117.407712570548,47.6805482452536,fuel,yes,Pacific Pride,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,
-122.59869825,45.6455717,fuel,yes,Pacific Pride,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.7454008,45.91188045,fuel,yes,Pacific Pride,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.92281425,46.1464934,fuel,yes,Pacific Pride,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.92268504472,46.1466944002432,fuel,yes,Pacific Pride,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.33617565,48.41962795,fuel,yes,Pacific Pride Commercial Fuels,South 2nd Street,400,,98273,Mount Vernon,,,,,,,,,,,,,,,,,,,,,,,
-122.342823996932,48.4667514499045,fuel,yes,Pacific Pride Commercial Fuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-119.4594561,48.9935208,fuel,yes,P D,US-97,33600,,98844,Oroville,,,,,,,,,,,,,,,,,,,,,,,
-124.053226627408,46.3670419502037,fuel,yes,Pioneer Market,Pacific Avenue North,2115,,,,,,,,,,,,,convenience,,,,,,,,,,,,,
-122.298274279476,47.8400346486792,fuel,yes,QFC,Highway 99,17525,,98037,Lynnwood,qfc.com,Kroger,,WA,,,Mo-Su 05:00-22:00,,(425) 743-1127,,,,,,,,,,,,,,
-122.3113421,47.73372135,fuel,yes,QFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.15670525,47.4881979,fuel,yes,QFC Gas,Northeast 4th Street,4615,,98059,Renton,,,,,,,,,,,,,,,,,,,,,,,
-122.381632825419,47.2938857997865,fuel,yes,QFC Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.61307815,48.51369585,fuel,yes,Safeway,11th Street,911,Safeway,98221,,https://local.safeway.com/wa/anacortes-593.html,Safeway,,,Q1508234,en:Safeway Inc.,,Safeway 0593,,,,,,,,,,,,,,,
-122.407279108472,47.1914920998649,fuel,yes,Safeway,72ND Street East,1624,Safeway,98404,,https://local.safeway.com/wa/tacoma-1436.html,Safeway,,,Q1508234,en:Safeway Inc.,,Safeway 1436,,,,,,,,,,,,,,,
-122.226218951433,47.3060056823291,fuel,yes,Safeway,Auburn Way South,101,Safeway,98002,,https://local.safeway.com/wa/auburn-531.html,Safeway,,,Q1508234,en:Safeway Inc.,,Safeway 0531,,,,,,,,,,,,,,,
-122.89825755,47.0179466,fuel,yes,Safeway,Cleveland Avenue Southeast,500,Safeway,98501,,https://local.safeway.com/wa/tumwater-1503.html,Safeway,,,Q1508234,en:Safeway Inc.,,Safeway 1503,,,,,,,,,,,,,,,
-122.941940475662,47.0467987995864,fuel,yes,Safeway,Harrison Ave Northwest,3205,Safeway,98502,,https://local.safeway.com/wa/olympia-1464.html,Safeway,,,Q1508234,en:Safeway Inc.,,Safeway 1464,,,,,,,,,,,,,,,
-122.979554446678,46.7278896860238,fuel,yes,Safeway,Harrison Avenue,1129,Safeway,98531,,https://local.safeway.com/wa/centralia-1495.html,Safeway,,,Q1508234,en:Safeway Inc.,,Safeway 1495,,,,,,,,,,,,,,,
-122.2986113,47.40914215,fuel,yes,Safeway,International Boulevard,21401,Safeway,98198,,https://local.safeway.com/wa/des-moines-3540.html,Safeway,,WA,Q1508234,en:Safeway Inc.,,Safeway 3540,,,,,,,,,,,,,,,
-122.82935325,47.04863595,fuel,yes,Safeway,Martin Way East,4280,Safeway,98516,,https://local.safeway.com/wa/olympia-1952.html,,,,Q1508234,en:Safeway Inc.,,Safeway 1952,,,,,,,,,,,,,,,
-122.765049415024,47.0571632010317,fuel,yes,Safeway,Marvin Road Northeast,1243,Safeway,98516,,https://local.safeway.com/wa/olympia-1173.html,Safeway,,,,,,,,,,,,,,,,,,,,,
-122.5068591,45.6717701,fuel,yes,Safeway,Northeast 162nd Avenue,6700,Safeway,98682,Vancouver,https://www.safeway.com/,,,WA,Q1508234,,24/7,,,,,,,,,,,,,,,,
-122.401012165593,45.5862028585241,fuel,yes,Safeway,Northeast 3rd Avenue,800,,98607,Camas,https://www.safeway.com/,,,WA,,,,,,,,,,,,,,,,,,,
-117.40005512915,47.7505302500556,fuel,yes,Safeway,North Newport Highway,10100,Safeway,99218,,https://local.safeway.com/wa/spokane-1299.html,Safeway,,,Q1508234,en:Safeway Inc.,,Safeway 1299,,,,,,,,,,,,,,,
-122.658568542838,48.2886279499293,fuel,yes,Safeway,State Route 20,31565,Safeway,98277,Oak Harbor,https://local.safeway.com/wa/oak-harbor-3518.html,,,,Q1508234,en:Safeway Inc.,,Safeway 3518,,,,,,,,,,,,,,,
-119.161997124617,46.2092800997365,fuel,yes,Safeway,West Kennewick Ave,2825,Safeway,99336,Kennewick,https://local.safeway.com/wa/kennewick-335.html,Safeway,,WA,Q1508234,en:Safeway Inc.,,Safeway 0335,,,,,,,,,,,,,,,
-122.515465695501,47.2736728155997,fuel,yes,Safeway,,,Safeway,,,,,,,Q1508234,en:Safeway Inc.,,,,,,,,,,,,,,,,,
-122.53205875,45.61767495,fuel,yes,Safeway,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.906355624335,48.5481897820691,fuel,yes,Safeway 0385 Fuel Station,North Main Street,391,Safeway,99114,,https://local.safeway.com/wa/colville-385.html,Safeway,,,,,,Safeway 0385,,,,,,,,,,,,,,,
-120.51777940609,46.6034267123907,fuel,yes,Safeway 0462 Fuel Station,North 5th Avenue,205,Safeway,98902,,https://local.safeway.com/wa/yakima-462.html,Safeway,,,,,,Safeway 0462,,,,,,,,,,,,,,,
-122.200741700382,47.9953532499979,fuel,yes,Safeway 0474 Fuel Station,Broadway Drive,1715,Safeway,98201,,https://local.safeway.com/wa/everett-474.html,Safeway,,,,,,Safeway 0474,,,,,,,,,,,,,,,
-122.154193315858,47.6247038694021,fuel,yes,Safeway 04940,140th Avenue Northeast,1645,Safeway,98005,,https://local.safeway.com/wa/bellevue-490.html,Safeway,,,,,,,,,,,,,,,,,,,,,
-122.175082839066,47.7329168022189,fuel,yes,Safeway 0526 Fuel Station,124th Avenue Northeast,14444,,98034,,https://local.safeway.com/wa/kirkland-526.html,,,,,,,Safeway 0526,,,,,,,,,,,,,,,
-122.180400177583,48.1520868003752,fuel,yes,Safeway 0534 Fuel Station,172nd Street Northeast,3532,Safeway,98223,,https://local.safeway.com/wa/arlington-534.html,Safeway,,,,,,Safeway 0534,,,,,,,,,,,,,,,
-122.144598452663,47.1670416999474,fuel,yes,Safeway 0544 Fuel Station,Highway 410,21301,Safeway,98390,,https://local.safeway.com/wa/bonney-lake-544.html,Safeway,,,,,,Safeway 0544,,,,,,,,,,,,,,,
-120.32144075,46.3753833,fuel,yes,Safeway 0584 Fuel Station,West 1st Avenue,711,Safeway,98948,,https://local.safeway.com/wa/toppenish-584.html,Safeway,,,,,,Safeway 0584,,,,,,,,,,,,,,,
-120.95483075,47.1950974,fuel,yes,Safeway 1135 Fuel Station,West First Street,804,Safeway,98922,,https://local.safeway.com/wa/cle-elum-1135.html,Safeway,,,,,,Safeway 1135,,,,,,,,,,,,,,,
-122.376374149279,47.6889751999919,fuel,yes,Safeway 1143 Fuel Station,"15TH Ave Northwest;15th Avenue Northwest","8340;8300",Safeway,98117,Seattle,https://local.safeway.com/wa/seattle-1143.html,Safeway,,,,,,Safeway 1143,,,,,,,,,,,,,,,
-120.538606949838,46.5851513000016,fuel,yes,Safeway 1235 Fuel Station,West Nob Hill Boulevard,2204,Safeway,98903,,https://local.safeway.com/wa/yakima-1235.html,Safeway,,,,,,Safeway 1235,,,,,,,,,,,,,,,
-122.452679477918,47.2229069004083,fuel,yes,Safeway 1437 Fuel Station,South 38th Street,1302,Safeway,98408,,https://local.safeway.com/wa/tacoma-1437.html,Safeway,,,,,,Safeway 1437,,,,,,,,,,,,,,,
-123.115028905607,48.0800684499037,fuel,yes,Safeway 1448 Fuel Station,West Washington Street,680,Safeway,98382,,https://local.safeway.com/wa/sequim-1448.html,Safeway,,,,,,Safeway 1448,,,,,,,,,,,,,,,
-120.324169524267,47.4300660004188,fuel,yes,Safeway 1449 Fuel Station,North Miller Street,501,Safeway,98801,,https://local.safeway.com/wa/wenatchee-1449.html,Safeway,,,,,,Safeway 1449,,,,,,,,,,,,,,,
-122.375673909175,47.6683251143924,fuel,yes,Safeway 1477 Fuel Station,Northwest Market Street,1423,Safeway,98107,,https://local.safeway.com/wa/seattle-1477.html,Safeway,,,,,,Safeway 1477,,,,,,,,,,,,,,,
-122.211330080324,47.9628956211795,fuel,yes,Safeway 1484 Fuel Station,Rucker Ave,4128,,98201,,https://local.safeway.com/wa/everett-1484.html,,,,,,,Safeway 1484,,,,,,,,,,,,,,,
-122.176429174959,48.0620489997272,fuel,yes,Safeway 1485 Fuel Station,State Avenue,1258,Safeway,98270,,https://local.safeway.com/wa/marysville-1485.html,Safeway,,,,,,Safeway 1485,,,,,,,,,,,,,,,
-123.4338057,48.11640045,fuel,yes,Safeway 1492,East 3RD Street,110,Safeway,98362,,https://local.safeway.com/wa/port-angeles-1492.html,Safeway,,,,,,Safeway 1492,,,,,,,,,,,,,,,
-122.126808205737,48.1816674918792,fuel,yes,Safeway 1522 Fuel Station,Olympic Place,20500,Safeway,98223,,https://local.safeway.com/wa/arlington-1522.html,Safeway,,,,,,Safeway 1522,,,,,,,,,,,,,,,
-119.558567799999,47.3103772004046,fuel,yes,Safeway 1544 Fuel Station,Basin Street Southwest,1150,,98823,,https://local.safeway.com/wa/ephrata-1544.html,,,,,,,Safeway 1544,,,,,,,,,,,,,,,
-123.81966255,46.9712121,fuel,yes,Safeway 1546 Fuel Station,West Heron Street,221,Safeway,98520,,https://local.safeway.com/wa/aberdeen-1546.html,Safeway,,,,,,Safeway 1546,,,,,,,,,,,,,,,
-122.21579519926,47.4799798997327,fuel,yes,Safeway 1563 Fuel Station,South 3rd Street,112,Safeway,98057,Renton,https://local.safeway.com/wa/renton-1563.html,Safeway,,,,,,Safeway 1563,,,,,,,,,,,,,,,
-121.986493849233,47.7275409999866,fuel,yes,Safeway 1572 Fuel Station,Carnation-Duvall Rd NE,14020,Safeway,98019,,https://local.safeway.com/wa/duvall-1572.html,Safeway,,,,,,Safeway 1572,,,,,,,,,,,,,,,
-120.646779650542,47.5970312832542,fuel,yes,Safeway 1589 Fuel Station,Riverbend Drive,116,Safeway,98826,,https://local.safeway.com/wa/leavenworth-1589.html,Safeway,,,,,,Safeway 1589,,,,,,,,,,,,,,,
-119.893403121766,46.25574961116,fuel,yes,Safeway 1593 Fuel Station,East Wine Country Road,610,Safeway,98930,,https://local.safeway.com/wa/grandview-1593.html,Safeway,,,,,,Safeway 1593,,,,,,,,,,,,,,,
-122.44228370441,47.2066687994319,fuel,yes,Safeway 1594 Fuel Station,,707,Safeway,98408,,https://local.safeway.com/wa/tacoma-1594.html,Safeway,,,,,,Safeway 1594,,,,,,,,,,,,,,,
-122.595002174894,46.9346813498484,fuel,yes,Safeway 1619 Fuel Station,East Yelm Ave.,1109,Safeway,98597,,https://local.safeway.com/wa/yelm-1619.html,Safeway,,,,,,Safeway 1619,,,,,,,,,,,,,,,
-122.520087023746,47.1646962218972,fuel,yes,Safeway 1645 Fuel Station,Gravelly Lake Drive Southwest,10223,Safeway,98499,,https://local.safeway.com/wa/lakewood-1645.html,Safeway,,,,,,Safeway 1645,,,,,,,,,,,,,,,
-120.491473542425,46.5780510693906,fuel,yes,Safeway 1660 Fuel Station,East Mead Avenue,905,Safeway,98903,,https://local.safeway.com/wa/yakima-1660.html,Safeway,,,,,,Safeway 1660,,,,,,,,,,,,,,,
-117.3655691,47.6943544,fuel,yes,Safeway 1799 Fuel Station,North Market Street,3919,Safeway,99207,,https://local.safeway.com/wa/spokane-1799.html,Safeway,,,,,,Safeway 1799,,,,,,,,,,,,,,,
-123.380420655058,48.104978949913,fuel,yes,Safeway 1922 Fuel Station,East US Highway 101,2709,Safeway,98362,,https://local.safeway.com/wa/port-angeles-1922.html,Safeway,,,,,,Safeway 1922,,,,,,,,,,,,,,,
-122.36805425541,47.517059950097,fuel,yes,Safeway 1923 Fuel Station,28TH Ave. Southwest,9620,Safeway,98126,Seattle,https://local.safeway.com/wa/seattle-1923.html,Safeway,,,,,,Safeway 1923,,,,,,,,,,,,,,,
-122.485956349502,48.933953649992,fuel,yes,Safeway 1930 Fuel Station,Guide Meridian Road,101,Safeway,98264,Lynden,https://local.safeway.com/wa/lynden-1930.html,Safeway,,,,,,Safeway 1930,,,,,,,,,,1,,,,,
-122.269422177611,47.5208458390418,fuel,yes,Safeway 1965 Fuel Station,Rainier Avenue South,9262,Safeway,98118,,https://local.safeway.com/wa/seattle-1965.html,Safeway,,,,,,Safeway 1965,,,,,,,,,,,,,,,
-117.177309721242,46.7150171707497,fuel,yes,Safeway 2639 Fuel Station,SE Bishop Blvd,430,Safeway,99163,,https://local.safeway.com/wa/pullman-2639.html,Safeway,yes,,,,,Safeway 2639,,,,,,,,,,,,,,,
-122.154758453645,47.8760951499755,fuel,yes,Safeway 2645 Fuel Station,134th Place Southeast,5802,Safeway,98208,,https://local.safeway.com/wa/everett-2645.html,Safeway,,,,,,Safeway 2645,,,,,,,,,,,,,,,
-122.384792599084,47.5809778929974,fuel,yes,Safeway 2932 Fuel Station,Southwest Admiral Way,4115,Safeway,98116,Seattle,https://local.safeway.com/wa/seattle-2932.html,Safeway,,,,,,Safeway 2932,,,,,,,,,,,,,,,
-119.269576018916,47.130665193954,fuel,yes,Safeway 3252 Fuel Station,South Pioneer Way,601,Safeway,98837,,https://local.safeway.com/wa/moses-lake-3252.html,Safeway,,,,,,Safeway 3252,,,,,,,,,,,,,,,
-120.018883596477,47.8423403389791,fuel,yes,Safeway 3265 Fuel Station,Manson Highway,106,Safeway,98816,,https://local.safeway.com/wa/chelan-3265.html,Safeway,,,,,,Safeway 3265,,,,,,,,,,,,,,,
-122.247160413656,47.7583642496028,fuel,yes,Safeway 3500 Fuel Station,Bothell Way Northeast,6850,Safeway,98028,Kenmore,https://local.safeway.com/wa/kenmore-3500.html,Safeway,,,,,,Safeway 3500,,,,,,,,,,,,,,,
-120.2813539,47.40565095,fuel,yes,Safeway 3521 Fuel Station,Grant Road,510,Safeway,98802,,https://local.safeway.com/wa/east-wenatchee-3521.html,Safeway,,,,,,Safeway 3521,,,,,,,,,,,,,,,
-122.282882685819,47.8638714969049,fuel,yes,Safeway 3523 Fuel Station,State Highway 99,14826,Safeway,98036,,https://local.safeway.com/wa/lynnwood-3523.html,Safeway,,,,,,Safeway 3523,,,,,,,,,,,,,,,
-122.776072593341,48.1084807500156,fuel,yes,Safeway 4608 Fuel Station,East Sims Way,4611,Safeway,98368,,https://local.safeway.com/wa/port-townsend-4608.html,Safeway,,,,,,Safeway 4608,,,,,,,,,,,,,,,
-122.74727955,45.9115737,fuel,yes,Safeway Fuel,Pacific Avenue,1725,Safeway,98674,,https://local.safeway.com/wa/woodland-1762.html,Safeway,yes,,,,,Safeway 1762,,,,,,,,,,,,,,,
-122.636961997855,47.7372367998805,fuel,yes,Safeway Fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-122.353883755578,47.096043373618,fuel,yes,Safeway Fuel Center,176th Street East,5616,Safeway,98375,,https://local.safeway.com/wa/puyallup-3228.html,Safeway,,,Q1508234,en:Safeway Inc.,,Safeway 3228,,,,,,,,,,,,,,,
-122.1675556,47.35801395,fuel,yes,Safeway Fuel Sation,Southeast Kent Kangley Road,13013,Safeway,98030,,https://local.safeway.com/wa/kent-1966.html,Safeway,,,Q1508234,en:Safeway Inc.,,Safeway 1966,,,,,,,,,,,,,,,no
-122.937844726564,46.1370646674545,fuel,yes,Safeway Fuel Station,15th Avenue,1227,Safeway,98632,,https://local.safeway.com/wa/longview-91.html,Safeway,,,,,,Safeway 0091,,,,,,,,,,,,,,,
-122.296765349401,47.0534000999894,fuel,yes,Safeway Fuel Station,224th Street East,10105,Safeway,98338,,https://local.safeway.com/wa/graham-547.html,,,,Q1508234,en:Safeway Inc.,,Safeway 0547,,,,,,,,,,,,,,,
-122.356735650845,47.1522159569999,fuel,yes,Safeway Fuel Station,Canyon Road East,11501,Safeway,98373,,https://local.safeway.com/wa/puyallup-1798.html,Safeway,,,Q1508234,en:Safeway Inc.,,Safeway 1798,,,,,,,,,,,,,,,
-122.019940644669,47.3592836999678,fuel,yes,Safeway Fuel Station,Maple Valley Black Diamond Road Southeast,27020,Safeway,98038,Maple Valley,https://local.safeway.com/wa/maple-valley-1471.html,Safeway,,,Q1508234,en:Safeway Inc.,,Safeway 1471,,,,,,,,,,,,,,,
-122.824382863529,47.4536756999238,fuel,yes,Safeway Fuel Station,Northeast State Route 3,23961,Safeway,98528,,https://local.safeway.com/wa/belfair-1571.html,Safeway,,,,,,Safeway 1571,,,,,,,,,,,,,,,
-122.9616142,46.1478745,fuel,yes,Safeway Fuel Station,Ocean Beach Highway,2930,Safeway,98632,,https://local.safeway.com/wa/longview-1078.html,Safeway,,,,,,Safeway 1078,,,,,,,,,,,,,,,
-122.28966279994,47.5695809000543,fuel,yes,Safeway Fuel Station,Rainier Avenue South,3829,,98118,Seattle,,Safeway,,WA,,,Mo-Su 09:00-21:00,,,,,,,,,,,,,,,,
-121.979438506766,47.1990443975728,fuel,yes,Safeway Fuel Station,Roosevelt Avenue,152,Safeway,98022,,https://local.safeway.com/wa/enumclaw-494.html,Safeway,,,,,,,,,,,,,,,,,,,,,
-122.208728931908,47.0995760499258,fuel,yes,Safeway Fuel Station,Washington Avenue Northwest,215,Safeway,98360,,https://local.safeway.com/wa/orting-1844.html,Safeway,,,Q1508234,en:Safeway Inc.,,Safeway 1844,,,,,,,,,,,,,,,
-122.334307642164,47.4888906983919,fuel,yes,Safeway Gas,1st Avenue South,12739,Safeway,98168,Burien,,,,,Q1508234,en:Safeway Inc.,,,,,,,,,,,,,,,,,
-122.245698374669,47.3809685502739,fuel,yes,Safeway Gas,West Meeker Street,1110,Safeway,98032,Kent,,Safeway,,,Q1508234,en:Safeway Inc.,24/7,,,,,,,,,,,,,,,,
-122.64632285,48.3928025,fuel,yes,Seabolt's at Deception Pass Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-124.05515895,46.33255115,fuel,yes,Seaview One Stop,Pacific Way,4110,,,,,,,,,,,,,convenience,,,,,,,,,,,,,
-124.055305775217,46.3312042405395,fuel,yes,Seaview Shell Station,Pacific Way,3909,,,,www.seaviewshellstation.com,,,,,,,,360-642-4023,convenience,,,,,,,,,,,,,
-122.202629075201,47.3873081532415,fuel,yes,Shell,104th Avenue Southeast,23953,,98031,Kent,,,,,,,,,,,,,,,,,,,,,,,
-122.197349654753,47.4418200643532,fuel,yes,Shell,108th Avenue Southeast,17941,,98055,Renton,,,,,,,,,,,,,,,,,,,,,,,
-122.356549576694,47.2391243026061,fuel,yes,Shell,20th Street E,5501,,98424-2057,Fife,https://www.shell.us/,,,WA,,,,,+1-253-896-9423,,,,,,,,,,,,,,
-122.242239687549,47.3772736854594,fuel,yes,Shell,74th Avenue South,25014,,98032,Kent,,,,,,,24/7,,,,,,,,,,,,,,,,
-122.221860019064,47.3205129432525,fuel,yes,Shell,Auburn Way North,1439,,98002,Auburn,,,,,,,,,,,,,,,,,,,,,,,
-122.2260945,47.305348,fuel,yes,Shell,Auburn Way South,201,,98002,Auburn,,,,,,,,,,,,,,,,,,,,,,,
-122.537435850367,47.2205400999887,fuel,yes,Shell,Bridgeport Way W,4002,,98466,University Place,,,,WA,,,,,,,,,,US,,,,,,,,,
-122.4937579,47.23213285,fuel,yes,Shell,Center Street,4211,Shell,98409-2359,Tacoma,https://www.shell.us/,,,WA,Q154950,en:Royal Dutch Shell,,,+1-253-428-0411,,,,,,,,,,,,,,
-122.227657575044,47.3967458995536,fuel,yes,Shell,Central Avenue North,1208,,98032,Kent,,,,,,,24/7,,,,,,,,,,,,,,,,
-122.227488975045,47.3999532496973,fuel,yes,Shell,Central Avenue North,22588,Shell,98032,Kent,,,,,Q154950,en:Royal Dutch Shell,24/7,,,,,,,,,,,,,,,,
-122.366243322212,47.6253830466209,fuel,yes,Shell,Elliott Avenue West,630,,98119,Seattle,,,,,,,,,,,,,,,,,,,,,,,
-122.299327403602,47.7117909497221,fuel,yes,Shell,Lake City Way Northeast,11356,,98125,Seattle,,,yes,,,,,,,,,,,,,,,,,,,,
-122.293399656424,47.7232226498337,fuel,yes,Shell,Lake City Way Northeast,13001,,98125,Seattle,,,,,,,,,,,,,,,,,,,,,,,
-122.3611565,47.65566785,fuel,yes,Shell,Leary Way Northwest,3950,,98107,Seattle,https://www.shell.us/,,,,Q3240764,en:Shell Oil Company,,,,,,,,,,,,,,,,,
-122.258204653658,47.4869937998934,fuel,yes,Shell,Martin Luther King Jr Way South,12911,Shell,98178,Seattle,,,,,,,,,,,,,,,,,,,,,,,
-122.294296370071,47.2525911243824,fuel,yes,Shell,Meridian Avenue E,524,,98354,Milton,https://www.shell.us/,,,WA,,,,,+1-253-942-4310,convenience,,,,,,,"Milton; Washington; USA",,,,,,
-122.173183950047,47.6795928999865,fuel,yes,Shell,Northeast 85th Street,12520,,98033,Kirkland,,Shell,,,,,,,,,,,,,,,,,,,,,
-122.0076725,47.63834075,fuel,yes,Shell,Northeast Redmond Fall City Road,24821,,98053,Redmond,,,,,,,,,,,,,,,,,,,,,,,
-122.293224877525,47.1989112893557,fuel,yes,Shell,North Meridian,905,,98371,Puyallup,https://www.shell.com/,,,,,,,,+1-253-845-5466,,,,,,,,"Puyallup; Washington; USA",,,,,,
-122.495771319957,48.7742226497548,fuel,yes,Shell,Northwest Ave,3208,,98225,Bellingham,,,,,,,,,+1-360-647-1489,,,,,,,,,1,,,,,
-122.434418900479,47.2232911500066,fuel,yes,Shell,Pacific Avenue,3740,,98418-7826,Tacoma,https://www.shell.us/,,,WA,,,,,+1-253-471-3938,,,,,US,,,"Tacoma; Washington; USA",,,,,,
-122.434684250442,47.1596518999971,fuel,yes,Shell,Pacific Avenue S,10716,Shell,98444-6058,Tacoma,https://www.shell.us/,,,WA,Q154950,en:Royal Dutch Shell,,,+1-253-536-2810,,,,,,,,"Tacoma; Washington; USA",,,,,,
-122.295350612922,47.3945341118056,fuel,yes,Shell,Pacific Highway South,23031,,98198,Des Moines,,Shell,,,,,,,,,,,,,,,,,,,,,
-122.202461547007,47.4887390500864,fuel,yes,Shell,Park Avenue North,401,,98057,Renton,,,,,,,,,,,,,,,,,,,,,,,
-122.396878,47.2362401,fuel,yes,Shell,Pioneer Way E,103,,98404-5373,Tacoma,https://www.shell.us/,,,WA,,,,,+1-253-627-0308,,,,,,,,"Tacoma; Washington; USA",,,,,,
-122.404960195309,47.1625339000719,fuel,yes,Shell,Portland Avenue E,10323,,98445-3949,Tacoma,https://www.shell.us/,,,WA,,,,,+1-253-537-3351,,,,,,,,"Tacoma; Washington; USA",,,,,,
-122.216513955447,47.4794469498897,fuel,yes,Shell,Rainier Avenue South,485,,98057,Renton,,,,,,,,,,,,,,,,,,,,,,,
-122.310124742687,47.5944640997201,fuel,yes,Shell,Rainier Avenue South,850,,98144,Seattle,,,,,,,,,,,,,,,,,,,,,,,
